timestamp_utc,total_heat_MW,unserved_MW,EB1_MW,EB2_MW,EB3_MW,BB1_MW
2035-02-20T00:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T01:00:00Z,119.52307408938098,0.0,19.92051234823016,29.880768522345246,29.880768522345246,39.84102469646032
2035-02-20T02:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T03:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T04:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T05:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T06:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T07:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T08:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T14:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T15:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T16:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T17:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T18:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T19:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T20:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T21:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T22:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-20T23:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-21T00:00:00Z,119.45610417996367,0.0,19.90935069666061,29.86402604499092,29.86402604499092,39.81870139332122
2035-02-21T01:00:00Z,119.5217550073404,0.0,19.9202925012234,29.8804387518351,29.8804387518351,39.8405850024468
2035-02-21T02:00:00Z,119.72726646691942,0.0,19.954544411153236,29.931816616729854,29.931816616729854,39.90908882230647
2035-02-21T03:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-21T04:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-21T05:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-21T06:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-21T07:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-21T08:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-21T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
