timestamp_utc,total_heat_MW,BB1_MW,EB1_MW,EB2_MW,EB3_MW
2035-07-28T14:00:00Z,78.48587481297066,11.4,19.6,29.4,18.085874812970665
2035-07-28T15:00:00Z,77.66951966358337,11.4,19.6,29.4,17.269519663583374
2035-07-28T16:00:00Z,77.1237853451504,11.4,19.6,29.4,16.723785345150397
2035-07-28T17:00:00Z,77.20582207026762,11.4,19.6,29.4,16.805822070267617
2035-07-28T18:00:00Z,78.55869357368577,11.4,19.6,29.4,18.158693573685774
2035-07-28T19:00:00Z,77.50824945974153,11.4,19.6,29.4,17.108249459741536
2035-07-28T20:00:00Z,76.56397797415424,11.4,19.6,29.4,16.163977974154243
2035-07-28T21:00:00Z,75.99719413662245,11.4,19.6,29.4,15.597194136622457
2035-07-28T22:00:00Z,75.09875665044369,11.4,19.6,29.4,14.698756650443693
2035-07-28T23:00:00Z,74.28017762893144,11.4,19.6,29.4,13.880177628931444
2035-07-29T00:00:00Z,72.49822282202817,11.4,19.6,29.4,12.098222822028172
2035-07-29T01:00:00Z,75.56931019687386,11.4,19.6,29.4,15.16931019687386
2035-07-29T02:00:00Z,74.1719647474501,11.4,19.6,29.4,13.771964747450108
2035-07-29T03:00:00Z,74.73113735194622,11.4,19.6,29.4,14.33113735194622
2035-07-29T04:00:00Z,74.76929652679806,11.4,19.6,29.4,14.369296526798061
2035-07-29T05:00:00Z,74.63772263373126,11.4,19.6,29.4,14.237722633731261
2035-07-29T06:00:00Z,74.67352385774137,11.4,19.6,29.4,14.273523857741376
2035-07-29T07:00:00Z,74.35223042118334,11.4,19.6,29.4,13.952230421183339
2035-07-29T08:00:00Z,78.0464902106921,11.4,19.6,29.4,17.6464902106921
2035-07-29T09:00:00Z,76.10571951744008,11.4,19.6,29.4,15.705719517440082
2035-07-29T10:00:00Z,76.63573747571144,11.4,19.6,29.4,16.23573747571144
2035-07-29T11:00:00Z,77.46257936616279,11.4,19.6,29.4,17.062579366162787
2035-07-29T12:00:00Z,78.80731249380636,11.4,19.6,29.4,18.407312493806366
2035-07-29T13:00:00Z,77.8164123290337,11.4,19.6,29.4,17.416412329033697
2035-07-29T14:00:00Z,76.47763914285883,11.4,19.6,29.4,16.077639142858835
2035-07-29T15:00:00Z,78.02355287390147,11.4,19.6,29.4,17.623552873901467
2035-07-29T16:00:00Z,78.02372427489406,11.4,19.6,29.4,17.623724274894066
2035-07-29T17:00:00Z,77.49469176327865,11.4,19.6,29.4,17.094691763278654
2035-07-29T18:00:00Z,77.6389643795219,11.4,19.6,29.4,17.238964379521896
2035-07-29T19:00:00Z,78.54608345309906,11.4,19.6,29.4,18.14608345309906
2035-07-29T20:00:00Z,77.991736365015,11.4,19.6,29.4,17.591736365015002
2035-07-29T21:00:00Z,75.42460953986561,11.4,19.6,29.4,15.024609539865617
2035-07-29T22:00:00Z,76.02748972091247,11.4,19.6,29.4,15.627489720912473
2035-07-29T23:00:00Z,74.71998771055445,11.4,19.6,29.4,14.319987710554452
2035-07-30T00:00:00Z,75.83371188150213,11.4,19.6,29.4,15.433711881502129
2035-07-30T01:00:00Z,74.18016997005462,11.4,19.6,29.4,13.780169970054624
2035-07-30T02:00:00Z,75.32854043740983,11.4,19.6,29.4,14.928540437409831
2035-07-30T03:00:00Z,75.22563142718262,11.4,19.6,29.4,14.825631427182623
2035-07-30T04:00:00Z,76.85828415333721,11.4,19.6,29.4,16.45828415333721
2035-07-30T05:00:00Z,77.43264123572223,11.4,19.6,29.4,17.03264123572223
2035-07-30T06:00:00Z,74.64575875364733,11.4,19.6,29.4,14.245758753647332
2035-07-30T07:00:00Z,76.97238539797588,11.4,19.6,29.4,16.572385397975886
2035-07-30T08:00:00Z,78.62388618942565,11.4,19.6,29.4,18.22388618942565
2035-07-30T09:00:00Z,78.36732256074853,11.4,19.6,29.4,17.967322560748535
2035-07-30T10:00:00Z,79.4740997531693,11.4,19.6,29.4,19.0740997531693
2035-07-30T11:00:00Z,79.55455277563857,11.4,19.6,29.4,19.15455277563857
2035-07-30T12:00:00Z,79.54701738958119,11.4,19.6,29.4,19.147017389581187
2035-07-30T13:00:00Z,79.06107416741206,11.4,19.6,29.4,18.66107416741206
2035-07-30T14:00:00Z,77.93900813770516,11.4,19.6,29.4,17.53900813770516
2035-07-30T15:00:00Z,77.63333451578332,11.4,19.6,29.4,17.23333451578332
2035-07-30T16:00:00Z,79.48181086161026,11.4,19.6,29.4,19.081810861610258
2035-07-30T17:00:00Z,78.55227252181973,11.4,19.6,29.4,18.152272521819732
2035-07-30T18:00:00Z,78.43589628492111,11.4,19.6,29.4,18.035896284921115
2035-07-30T19:00:00Z,77.82839384364848,11.4,19.6,29.4,17.428393843648486
2035-07-30T20:00:00Z,77.52968382669802,11.4,19.6,29.4,17.12968382669802
2035-07-30T21:00:00Z,78.19215649914518,11.4,19.6,29.4,17.792156499145186
2035-07-30T22:00:00Z,75.97153233398674,11.4,19.6,29.4,15.571532333986747
2035-07-30T23:00:00Z,74.82500229890981,11.4,19.6,29.4,14.425002298909812
2035-07-31T00:00:00Z,76.17071012836885,11.4,19.6,29.4,15.770710128368856
2035-07-31T01:00:00Z,75.45354251003197,11.4,19.6,29.4,15.053542510031969
2035-07-31T02:00:00Z,75.63218449918809,11.4,19.6,29.4,15.232184499188088
2035-07-31T03:00:00Z,77.21587029032152,11.4,19.6,29.4,16.81587029032152
2035-07-31T04:00:00Z,76.36425718816496,11.4,19.6,29.4,15.964257188164959
2035-07-31T05:00:00Z,76.9877126394679,11.4,19.6,29.4,16.587712639467902
2035-07-31T06:00:00Z,75.47950002710914,11.4,19.6,29.4,15.079500027109143
2035-07-31T07:00:00Z,76.97429967006272,11.4,19.6,29.4,16.57429967006272
2035-07-31T08:00:00Z,78.3824274334012,11.4,19.6,29.4,17.982427433401206
2035-07-31T09:00:00Z,77.44772650173581,11.4,19.6,29.4,17.047726501735816
2035-07-31T10:00:00Z,79.21589989577795,11.4,19.6,29.4,18.815899895777953
2035-07-31T11:00:00Z,79.51522333688277,11.4,19.6,29.4,19.11522333688277
2035-07-31T12:00:00Z,79.46795654359406,11.4,19.6,29.4,19.067956543594057
2035-07-31T13:00:00Z,80.2590286156732,11.4,19.6,29.4,19.859028615673203
2035-07-31T14:00:00Z,79.32151500424223,11.4,19.6,29.4,18.92151500424223
2035-07-31T15:00:00Z,79.83417944072261,11.4,19.6,29.4,19.43417944072261
2035-07-31T16:00:00Z,78.29452979519489,11.4,19.6,29.4,17.89452979519489
2035-07-31T17:00:00Z,78.80147078294954,11.4,19.6,29.4,18.401470782949538
2035-07-31T18:00:00Z,78.76869800107201,11.4,19.6,29.4,18.368698001072012
2035-07-31T19:00:00Z,77.47906107981807,11.4,19.6,29.4,17.079061079818068
2035-07-31T20:00:00Z,78.66816452285093,11.4,19.6,29.4,18.26816452285093
